字段3,字段2,字段1
2359,更多智能电网 ;线材 ;钢结构 ;深股通 ;台风影响股 ;智慧停车,北讯集团
"2,359,002,359,002,350,000,000,000,000,000,000",,"北讯集团,北讯集团,北讯集团,北讯集团,北讯集团,北讯集团"
2594,更多锂矿 ;锌电池 ;分布式发电 ;元器件 ;IGBT ;三星 ;MSCI概念 ;汽车电商 ;特斯拉 ;新能源 ;汽车制造概念 ;充电桩 ;电动汽车 ;轨道交通 ;超级品牌 ;车联网 ;智能汽车 ;融资融券 ;盐湖提锂 ;深股通 ;转融券标的 ;锂电制造 ;锂电池 ;3D玻璃 ;大消费 ;互联网+ ;无人驾驶 ;新能源整车 ;储能 ;新能源汽车,比亚迪
"2,594,002,594,002,590,000,000",,"比亚迪,比亚迪,比亚迪,比亚迪"
2897,富士康概念 ;5G ;华为概念,意华股份
"2,897,002,897,002,890",,"意华股份,意华股份,意华股份"
2229,更多腾讯平台 ;人民币升值 ;金融IC ;融资融券 ;转融券标的 ;赛马概念 ;世界杯 ;基站天线 ;互联网+ ;互联网彩票 ;5G ;华为概念,鸿博股份
"2,229,002,229,002,220,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",,"鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份,鸿博股份"
544,更多中原经济区 ;秸秆综合利用 ;污水处理 ;国改双百行动 ;河南国资改革 ;地方国资改革 ;PPP概念 ;节能环保,中原环保
"544,000,544,000,544,000,000,000,000",,"中原环保,中原环保,中原环保,中原环保,中原环保"
300602,更多基站天线 ;Facebook概念 ;华为概念 ;深股通 ;5G ;高送转 ;送转填权,飞荣达
"300,602,300,602",,"飞荣达,飞荣达"
2430,更多碳交易 ;煤化工 ;天然气 ;大国重器标的 ;深股通 ;浙江国资改革 ;地方国资改革 ;年报预增 ;机构重仓 ;燃料电池,杭氧股份
2430,,杭氧股份
300267,维生素 ;证金持股 ;工业大麻 ;超级真菌,尔康制药
"300,267,300,267,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",,"尔康制药,尔康制药,尔康制药,尔康制药,尔康制药,尔康制药,尔康制药,尔康制药,尔康制药,尔康制药,尔康制药,尔康制药,尔康制药"
2378,更多稀有金属 ;赣南振兴 ;石墨烯手机 ;融资融券 ;钨 ;深股通 ;转融券标的 ;小金属概念,章源钨业
"2,378,002,378,002,370,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",,"章源钨业,章源钨业,章源钨业,章源钨业,章源钨业,章源钨业,章源钨业,章源钨业,章源钨业,章源钨业,章源钨业,章源钨业,章源钨业,章源钨业"
2861,更多智能穿戴 ;小米概念 ;无线充电 ;富士康概念 ;苹果概念 ;消费电子,瀛通通讯
"2,861,002,861,002,860,000,000,000,000",,"瀛通通讯,瀛通通讯,瀛通通讯,瀛通通讯,瀛通通讯"
300098,更多增强现实 ;PPP概念 ;虚拟现实 ;工业互联网 ;深股通 ;5G ;工业机器人 ;机器人概念 ;物联网感知层 ;汽车电子 ;人工智能 ;人脸识别 ;安防 ;智慧城市 ;芯片概念 ;车联网 ;物联网 ;电子车牌,高新兴
"300,098,300,098,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",,"高新兴,高新兴,高新兴,高新兴,高新兴,高新兴,高新兴,高新兴,高新兴,高新兴,高新兴,高新兴,高新兴,高新兴,高新兴,高新兴,高新兴,高新兴,高新兴"
2019,更多新材料概念 ;可降解塑料 ;深股通 ;胰岛素 ;白马股 ;医保目录 ;生物医药 ;创新药 ;维生素 ;MSCI预期,亿帆医药
"2,019,002,019,002,010,000,000,000,000,000,000,000,000,000,000,000,000",,"亿帆医药,亿帆医药,亿帆医药,亿帆医药,亿帆医药,亿帆医药,亿帆医药,亿帆医药,亿帆医药"
300019,更多脱硫脱硝 ;锂电池 ;锂电原料 ;雄安新区 ;装配式建筑 ;有机硅 ;军工,硅宝科技
"300,019,300,019,300,000,000,000,000,000,000,000",,"硅宝科技,硅宝科技,硅宝科技,硅宝科技,硅宝科技,硅宝科技"
2408,更多可降解塑料 ;融资融券 ;深股通 ;转融券标的 ;丁二烯 ;MTBE ;甲乙酮 ;油品升级 ;环氧丙烷 ;氢能源 ;证金持股,齐翔腾达
"2,408,002,408,002,400,000,000,000,000",,"齐翔腾达,齐翔腾达,齐翔腾达,齐翔腾达,齐翔腾达"
2093,更多TMT ;电子信息 ;职业教育 ;海峡西岸 ;融资融券 ;深股通 ;5G ;转融券标的 ;物联网平台层 ;云计算 ;物联网 ;数字中国,国脉科技
"2,093,002,093,002,090,000,000,000,000,000,000,000,000,000,000,000,000",,"国脉科技,国脉科技,国脉科技,国脉科技,国脉科技,国脉科技,国脉科技,国脉科技,国脉科技"
600792,更多焦炭 ;物流骨干网 ;低碳 ;稀缺资源 ;石墨电极 ;甲醇 ;粗苯 ;硫酸铵 ;云南国资改革 ;地方国资改革 ;机构重仓,云煤能源
"600,792,600,792,600,000,000,000,000,000",,"云煤能源,云煤能源,云煤能源,云煤能源,云煤能源"
600487,更多军工 ;智慧城市 ;新能源 ;太赫兹 ;物联网 ;海洋经济 ;融资融券 ;电梯物联网 ;沪股通 ;传感器 ;转融券标的 ;MSCI概念 ;大国重器标的 ;一带一路 ;工业4.0 ;光纤 ;光纤光缆 ;能源互联网 ;芯片概念 ;5G ;宽带中国 ;特高压 ;网络安全 ;白马股 ;大数据 ;新能源汽车 ;充电桩 ;量子通信 ;海工装备 ;华为概念 ;长三角一体化,亨通光电
"600,487,600,487,600,000,000,000,000,000,000,000,000,000,000,000",,"亨通光电,亨通光电,亨通光电,亨通光电,亨通光电,亨通光电,亨通光电,亨通光电"
600183,更多纳米 ;电子书 ;液态金属 ;元器件 ;电子纸 ;融资融券 ;沪股通 ;转融券标的 ;覆铜板 ;华为概念 ;MSCI预期,生益科技
"600,183,600,183,600,000",,"生益科技,生益科技,生益科技"
300597,高校 ;5G ;边缘计算,吉大通信
"300,597,300,597,300,000,000,000",,"吉大通信,吉大通信,吉大通信,吉大通信"
300308,更多小额贷款 ;节能环保 ;深股通 ;节能电机 ;光纤 ;5G ;年报预增,中际旭创
"300,308,300,308,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",,"中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创,中际旭创"
603360,--,百傲化学
"603,360,603,360,603,000,000,000,000,000,000,000,000,000",,"百傲化学,百傲化学,百傲化学,百傲化学,百傲化学,百傲化学,百傲化学"
603583,新股与次新股 ;年报预增 ;高送转预期 ;白马股,捷昌驱动
603583,,捷昌驱动
1696,更多两江新区 ;P2P概念 ;东盟自贸区 ;成渝特区 ;机器人概念 ;汽车电商 ;融资融券 ;军用无人机 ;军民融合 ;小额贷款 ;转融券标的 ;航空发动机 ;通用航空 ;无人机 ;军工 ;燃料电池,宗申动力
"1,696,001,696,001,690,000,000,000,000,000,000,000,000,000,000",,"宗申动力,宗申动力,宗申动力,宗申动力,宗申动力,宗申动力,宗申动力,宗申动力"
890,更多光纤 ;4D打印 ;融资租赁 ;供应链金融 ;超导 ;京东金融概念 ;5G ;独角兽概念,法尔胜
"890,000,890,000,890,000,000,000,000",,"法尔胜,法尔胜,法尔胜,法尔胜,法尔胜"
603602,通信基站 ;5G,纵横通信
"603,602,603,602,603,000,000,000,000,000,000,000,000,000,000,000,000,000",,"纵横通信,纵横通信,纵横通信,纵横通信,纵横通信,纵横通信,纵横通信,纵横通信,纵横通信"
300513,更多智能电网 ;芯片概念 ;5G ;年报预增 ;国产软件 ;高送转,恒实科技
"300,513,300,513,300,000,000,000,000,000",,"恒实科技,恒实科技,恒实科技,恒实科技,恒实科技"
300068,更多铅蓄电池 ;石墨烯手机 ;新能源 ;深股通 ;电动自行车 ;锂电制造 ;动力电池回收 ;锂电池 ;5G ;新能源汽车 ;能源互联网 ;小金属概念 ;石墨烯 ;储能 ;燃料电池,南都电源
"300,068,300,068,300,000,000,000,000,000",,"南都电源,南都电源,南都电源,南都电源,南都电源"
2436,更多航天军工 ;元器件 ;深股通 ;芯片材料 ;芯片封装测试 ;芯片概念 ;军工 ;互联网+ ;集成电路概念 ;国资驰援 ;互联网金融,兴森科技
"2,436,002,436",,"兴森科技,兴森科技"
300325,更多供应链金融 ;能源互联网 ;大飞机 ;新能源汽车 ;锦纶 ;新材料概念 ;燃料电池 ;氢能源,德威新材
"300,325,300,325,300,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",,"德威新材,德威新材,德威新材,德威新材,德威新材,德威新材,德威新材,德威新材,德威新材,德威新材,德威新材,德威新材,德威新材,德威新材,德威新材,德威新材"
300469,更多腾讯概念 ;虚拟现实 ;区块链应用 ;数据存储 ;食品安全 ;电子政务 ;互联网+ ;阿里巴巴概念 ;区块链 ;国产软件 ;高送转 ;数字中国,信息发展
